Team,Driver,Stint,Compound,TyreLife,round,year
Haas F1 Team,GRO,3,SOFT,5.0,11,2019
Haas F1 Team,GRO,4,INTERMEDIATE,13.0,11,2019
Haas F1 Team,GRO,5,INTERMEDIATE,5.0,11,2019
Haas F1 Team,GRO,6,SOFT,24.0,11,2019
Haas F1 Team,MAG,1,WET,8.0,11,2019
Haas F1 Team,MAG,2,INTERMEDIATE,13.0,11,2019
Haas F1 Team,MAG,3,SOFT,8.0,11,2019
Haas F1 Team,MAG,4,INTERMEDIATE,13.0,11,2019
Haas F1 Team,MAG,5,INTERMEDIATE,3.0,11,2019
Haas F1 Team,MAG,6,SOFT,15.0,11,2019
Haas F1 Team,MAG,7,SOFT,10.0,11,2019
McLaren,NOR,1,WET,6.0,11,2019
McLaren,NOR,2,INTERMEDIATE,19.0,11,2019
McLaren,SAI,1,WET,3.0,11,2019
McLaren,SAI,2,INTERMEDIATE,24.0,11,2019
McLaren,SAI,3,INTERMEDIATE,19.0,11,2019
McLaren,SAI,4,SOFT,21.0,11,2019
Mercedes,BOT,1,WET,3.0,11,2019
Mercedes,BOT,2,INTERMEDIATE,23.0,11,2019
Mercedes,BOT,3,MEDIUM,7.0,11,2019
Mercedes,BOT,4,INTERMEDIATE,16.0,11,2019
Mercedes,BOT,5,SOFT,12.0,11,2019
Mercedes,HAM,1,WET,3.0,11,2019
Mercedes,HAM,2,INTERMEDIATE,25.0,11,2019
Mercedes,HAM,3,SOFT,4.0,11,2019
Mercedes,HAM,4,INTERMEDIATE,18.0,11,2019
Mercedes,HAM,5,SOFT,11.0,11,2019
Mercedes,HAM,6,SOFT,7.0,11,2019
Mercedes,HAM,7,SOFT,13.0,11,2019
Racing Point,PER,1,WET,1.0,11,2019
Racing Point,STR,1,WET,7.0,11,2019
Racing Point,STR,2,INTERMEDIATE,18.0,11,2019
Racing Point,STR,3,MEDIUM,3.0,11,2019
Racing Point,STR,4,INTERMEDIATE,13.0,11,2019
Racing Point,STR,5,INTERMEDIATE,3.0,11,2019
Racing Point,STR,6,SOFT,20.0,11,2019
Red Bull Racing,GAS,1,WET,3.0,11,2019
Red Bull Racing,GAS,2,INTERMEDIATE,23.0,11,2019
Red Bull Racing,GAS,3,SOFT,4.0,11,2019
Red Bull Racing,GAS,4,INTERMEDIATE,18.0,11,2019
Red Bull Racing,GAS,5,SOFT,18.0,11,2019
Red Bull Racing,VER,1,WET,3.0,11,2019
Red Bull Racing,VER,2,INTERMEDIATE,22.0,11,2019
Red Bull Racing,VER,3,MEDIUM,6.0,11,2019
Red Bull Racing,VER,4,INTERMEDIATE,12.0,11,2019
Red Bull Racing,VER,5,INTERMEDIATE,5.0,11,2019
Red Bull Racing,VER,6,SOFT,18.0,11,2019
Renault,HUL,1,WET,3.0,11,2019
Renault,HUL,2,INTERMEDIATE,12.0,11,2019
Renault,HUL,3,INTERMEDIATE,14.0,11,2019
Renault,HUL,4,INTERMEDIATE,10.0,11,2019
Renault,RIC,1,WET,3.0,11,2019
Renault,RIC,2,INTERMEDIATE,10.0,11,2019
Toro Rosso,ALB,1,WET,2.0,11,2019
Toro Rosso,ALB,2,INTERMEDIATE,25.0,11,2019
Toro Rosso,ALB,3,SOFT,1.0,11,2019
Toro Rosso,ALB,4,INTERMEDIATE,18.0,11,2019
Toro Rosso,ALB,5,SOFT,18.0,11,2019
Toro Rosso,KVY,1,WET,3.0,11,2019
Toro Rosso,KVY,2,INTERMEDIATE,22.0,11,2019
Toro Rosso,KVY,3,SOFT,6.0,11,2019
Toro Rosso,KVY,4,INTERMEDIATE,17.0,11,2019
Toro Rosso,KVY,5,SOFT,19.0,11,2019
Williams,KUB,1,WET,7.0,11,2019
Williams,KUB,2,INTERMEDIATE,16.0,11,2019
Williams,KUB,3,INTERMEDIATE,8.0,11,2019
Williams,KUB,4,INTERMEDIATE,15.0,11,2019
Williams,KUB,5,SOFT,11.0,11,2019
Williams,KUB,6,SOFT,10.0,11,2019
Williams,RUS,1,WET,7.0,11,2019
Williams,RUS,2,INTERMEDIATE,17.0,11,2019
Williams,RUS,3,INTERMEDIATE,17.0,11,2019
Williams,RUS,4,INTERMEDIATE,6.0,11,2019
Williams,RUS,5,SOFT,10.0,11,2019
Williams,RUS,6,SOFT,10.0,11,2019
Alfa Romeo Racing,GIO,1,MEDIUM,15.0,12,2019
Alfa Romeo Racing,GIO,2,HARD,53.0,12,2019
Alfa Romeo Racing,RAI,1,SOFT,32.0,12,2019
Alfa Romeo Racing,RAI,2,MEDIUM,40.0,12,2019
Ferrari,LEC,1,MEDIUM,30.0,12,2019
Ferrari,LEC,2,HARD,43.0,12,2019
Ferrari,VET,1,MEDIUM,42.0,12,2019
Ferrari,VET,2,SOFT,31.0,12,2019
Haas F1 Team,GRO,1,SOFT,22.0,12,2019
Haas F1 Team,GRO,2,HARD,30.0,12,2019
Haas F1 Team,MAG,1,MEDIUM,38.0,12,2019
Haas F1 Team,MAG,2,SOFT,31.0,12,2019
McLaren,NOR,1,SOFT,31.0,12,2019
McLaren,NOR,2,HARD,41.0,12,2019
McLaren,SAI,1,SOFT,32.0,12,2019
McLaren,SAI,2,HARD,40.0,12,2019
Mercedes,BOT,1,MEDIUM,8.0,12,2019
Mercedes,BOT,2,HARD,41.0,12,2019
Mercedes,BOT,3,MEDIUM,23.0,12,2019
Mercedes,HAM,1,MEDIUM,34.0,12,2019
Mercedes,HAM,2,HARD,17.0,12,2019
Mercedes,HAM,3,HARD,1.0,12,2019
Mercedes,HAM,3,MEDIUM,23.0,12,2019
Racing Point,PER,1,MEDIUM,18.0,12,2019
Racing Point,PER,2,HARD,51.0,12,2019
Racing Point,STR,1,MEDIUM,16.0,12,2019
Racing Point,STR,2,HARD,34.0,12,2019
Racing Point,STR,3,SOFT,18.0,12,2019
Red Bull Racing,GAS,1,MEDIUM,31.0,12,2019
Red Bull Racing,GAS,2,HARD,41.0,12,2019
Red Bull Racing,VER,1,MEDIUM,28.0,12,2019
Red Bull Racing,VER,2,HARD,42.0,12,2019
Red Bull Racing,VER,3,SOFT,6.0,12,2019
Renault,HUL,1,MEDIUM,36.0,12,2019
Renault,HUL,2,SOFT,33.0,12,2019
Renault,RIC,1,HARD,35.0,12,2019
Renault,RIC,2,SOFT,23.0,12,2019
Toro Rosso,ALB,1,MEDIUM,28.0,12,2019
Toro Rosso,ALB,2,HARD,41.0,12,2019
Toro Rosso,KVY,1,MEDIUM,21.0,12,2019
Toro Rosso,KVY,2,HARD,47.0,12,2019
Williams,KUB,1,MEDIUM,18.0,12,2019
Williams,KUB,2,HARD,49.0,12,2019
Williams,RUS,1,MEDIUM,16.0,12,2019
Williams,RUS,2,HARD,52.0,12,2019
Alfa Romeo Racing,GIO,1.0,MEDIUM,29.0,13,2019
Alfa Romeo Racing,GIO,2.0,SOFT,13.0,13,2019
Alfa Romeo Racing,RAI,1.0,SOFT,4.0,13,2019
Alfa Romeo Racing,RAI,2.0,MEDIUM,1.0,13,2019
Alfa Romeo Racing,RAI,3.0,MEDIUM,30.0,13,2019
Alfa Romeo Racing,RAI,4.0,SOFT,17.0,13,2019
Ferrari,LEC,1.0,SOFT,24.0,13,2019
Ferrari,LEC,2.0,MEDIUM,23.0,13,2019
Ferrari,VET,1.0,SOFT,18.0,13,2019
Ferrari,VET,2.0,MEDIUM,18.0,13,2019
Ferrari,VET,3.0,SOFT,15.0,13,2019
Haas F1 Team,GRO,1.0,SOFT,16.0,13,2019
Haas F1 Team,GRO,2.0,MEDIUM,27.0,13,2019
Haas F1 Team,MAG,1.0,SOFT,28.0,13,2019
Haas F1 Team,MAG,2.0,MEDIUM,18.0,13,2019
McLaren,NOR,1.0,SOFT,19.0,13,2019
McLaren,NOR,2.0,MEDIUM,24.0,13,2019
McLaren,SAI,1.0,SOFT,1.0,13,2019
Mercedes,BOT,1.0,SOFT,28.0,13,2019
Mercedes,BOT,2.0,MEDIUM,21.0,13,2019
Mercedes,HAM,1.0,SOFT,27.0,13,2019
Mercedes,HAM,2.0,MEDIUM,22.0,13,2019
Racing Point,PER,1.0,SOFT,18.0,13,2019
Racing Point,PER,2.0,MEDIUM,29.0,13,2019
Racing Point,STR,1.0,SOFT,14.0,13,2019
Racing Point,STR,2.0,MEDIUM,16.0,13,2019
Racing Point,STR,3.0,SOFT,14.0,13,2019
Red Bull Racing,ALB,1.0,MEDIUM,23.0,13,2019
Red Bull Racing,ALB,2.0,SOFT,21.0,13,2019
Red Bull Racing,VER,1.0,SOFT,4.0,13,2019
Renault,HUL,1.0,SOFT,14.0,13,2019
Renault,HUL,2.0,MEDIUM,20.0,13,2019
Renault,HUL,3.0,SOFT,15.0,13,2019
Renault,RIC,1.0,SOFT,4.0,13,2019
Renault,RIC,2.0,MEDIUM,42.0,13,2019
Toro Rosso,GAS,1.0,SOFT,13.0,13,2019
Toro Rosso,GAS,2.0,MEDIUM,31.0,13,2019
Toro Rosso,KVY,1.0,MEDIUM,24.0,13,2019
Toro Rosso,KVY,2.0,SOFT,20.0,13,2019
Williams,KUB,2.0,MEDIUM,31.0,13,2019
Williams,KUB,3.0,SOFT,12.0,13,2019
Williams,RUS,1.0,MEDIUM,30.0,13,2019
Williams,RUS,2.0,SOFT,13.0,13,2019
Alfa Romeo Racing,GIO,1,SOFT,21.0,14,2019
Alfa Romeo Racing,GIO,2,MEDIUM,31.0,14,2019
Alfa Romeo Racing,RAI,2,MEDIUM,19.0,14,2019
Alfa Romeo Racing,RAI,3,MEDIUM,26.0,14,2019
Alfa Romeo Racing,RAI,4,SOFT,26.0,14,2019
Ferrari,LEC,1,SOFT,23.0,14,2019
Ferrari,LEC,2,HARD,33.0,14,2019
Ferrari,VET,1,SOFT,10.0,14,2019
Ferrari,VET,2,HARD,6.0,14,2019
Ferrari,VET,3,HARD,35.0,14,2019
Ferrari,VET,4,MEDIUM,11.0,14,2019
Haas F1 Team,GRO,1,SOFT,7.0,14,2019
Haas F1 Team,GRO,2,MEDIUM,22.0,14,2019
Haas F1 Team,GRO,3,SOFT,23.0,14,2019
Haas F1 Team,MAG,1,SOFT,20.0,14,2019
Haas F1 Team,MAG,2,MEDIUM,14.0,14,2019
Haas F1 Team,MAG,3,SOFT,12.0,14,2019
McLaren,NOR,1,MEDIUM,23.0,14,2019
McLaren,NOR,2,HARD,29.0,14,2019
McLaren,SAI,1,SOFT,30.0,14,2019
Mercedes,BOT,1,SOFT,30.0,14,2019
Mercedes,BOT,2,MEDIUM,26.0,14,2019
Mercedes,HAM,1,SOFT,22.0,14,2019
Mercedes,HAM,2,MEDIUM,30.0,14,2019
Mercedes,HAM,3,SOFT,6.0,14,2019
Racing Point,PER,1,MEDIUM,28.0,14,2019
Racing Point,PER,2,SOFT,25.0,14,2019
Racing Point,STR,1,SOFT,18.0,14,2019
Racing Point,STR,2,SOFT,25.0,14,2019
Racing Point,STR,3,MEDIUM,30.0,14,2019
Red Bull Racing,ALB,1,SOFT,29.0,14,2019
Red Bull Racing,ALB,2,MEDIUM,27.0,14,2019
Red Bull Racing,VER,1,MEDIUM,1.0,14,2019
Red Bull Racing,VER,2,SOFT,26.0,14,2019
Red Bull Racing,VER,3,MEDIUM,27.0,14,2019
Renault,HUL,1,SOFT,32.0,14,2019
Renault,HUL,2,MEDIUM,24.0,14,2019
Renault,RIC,1,SOFT,33.0,14,2019
Renault,RIC,2,MEDIUM,23.0,14,2019
Toro Rosso,GAS,1,MEDIUM,24.0,14,2019
Toro Rosso,GAS,2,SOFT,24.0,14,2019
Toro Rosso,KVY,1,MEDIUM,24.0,14,2019
Toro Rosso,KVY,1,SOFT,,14,2019
Toro Rosso,KVY,2,SOFT,1.0,14,2019
Williams,KUB,1,MEDIUM,29.0,14,2019
Williams,KUB,2,SOFT,15.0,14,2019
Williams,KUB,3,MEDIUM,7.0,14,2019
Williams,RUS,1,MEDIUM,23.0,14,2019
Williams,RUS,2,HARD,29.0,14,2019
Alfa Romeo Racing,GIO,1,MEDIUM,34.0,15,2019
Alfa Romeo Racing,GIO,2,HARD,2.0,15,2019
Alfa Romeo Racing,GIO,3,SOFT,25.0,15,2019
Alfa Romeo Racing,RAI,1,MEDIUM,15.0,15,2019
Alfa Romeo Racing,RAI,2,HARD,34.0,15,2019
Ferrari,LEC,1,SOFT,23.0,15,2019
Ferrari,LEC,2,HARD,41.0,15,2019
Ferrari,VET,1,SOFT,22.0,15,2019
Ferrari,VET,2,HARD,42.0,15,2019
Haas F1 Team,GRO,1,MEDIUM,23.0,15,2019
Haas F1 Team,GRO,2,HARD,12.0,15,2019
Haas F1 Team,GRO,3,SOFT,26.0,15,2019
Haas F1 Team,MAG,1,MEDIUM,18.0,15,2019
Haas F1 Team,MAG,2,HARD,38.0,15,2019
Haas F1 Team,MAG,3,SOFT,5.0,15,2019
McLaren,NOR,1,SOFT,23.0,15,2019
McLaren,NOR,2,HARD,41.0,15,2019
McLaren,SAI,1,SOFT,4.0,15,2019
McLaren,SAI,2,HARD,34.0,15,2019
McLaren,SAI,3,MEDIUM,26.0,15,2019
Mercedes,BOT,1,SOFT,25.0,15,2019
Mercedes,BOT,2,HARD,39.0,15,2019
Mercedes,HAM,1,SOFT,29.0,15,2019
Mercedes,HAM,2,HARD,35.0,15,2019
Racing Point,PER,1,MEDIUM,13.0,15,2019
Racing Point,PER,2,HARD,29.0,15,2019
Racing Point,STR,1,MEDIUM,31.0,15,2019
Racing Point,STR,2,HARD,10.0,15,2019
Racing Point,STR,3,SOFT,3.0,15,2019
Racing Point,STR,4,SOFT,17.0,15,2019
Red Bull Racing,ALB,1,SOFT,23.0,15,2019
Red Bull Racing,ALB,2,HARD,41.0,15,2019
Red Bull Racing,VER,1,SOFT,22.0,15,2019
Red Bull Racing,VER,2,HARD,42.0,15,2019
Renault,HUL,1,SOFT,4.0,15,2019
Renault,HUL,2,HARD,35.0,15,2019
Renault,HUL,3,MEDIUM,25.0,15,2019
Renault,RIC,1,MEDIUM,34.0,15,2019
Renault,RIC,2,HARD,27.0,15,2019
Toro Rosso,GAS,1,HARD,32.0,15,2019
Toro Rosso,GAS,2,MEDIUM,29.0,15,2019
Toro Rosso,KVY,1,MEDIUM,12.0,15,2019
Toro Rosso,KVY,2,HARD,24.0,15,2019
Toro Rosso,KVY,3,SOFT,25.0,15,2019
Williams,KUB,1,MEDIUM,21.0,15,2019
Williams,KUB,2,HARD,23.0,15,2019
Williams,KUB,3,MEDIUM,17.0,15,2019
Williams,RUS,1,MEDIUM,1.0,15,2019
Williams,RUS,2,HARD,33.0,15,2019
Alfa Romeo Racing,GIO,1.0,SOFT,2.0,16,2019
Alfa Romeo Racing,GIO,2.0,HARD,25.0,16,2019
Alfa Romeo Racing,GIO,3.0,MEDIUM,26.0,16,2019
Alfa Romeo Racing,RAI,1.0,MEDIUM,9.0,16,2019
Alfa Romeo Racing,RAI,2.0,MEDIUM,27.0,16,2019
Alfa Romeo Racing,RAI,3.0,SOFT,26.0,16,2019
Ferrari,LEC,1.0,SOFT,25.0,16,2019
Ferrari,LEC,2.0,MEDIUM,8.0,16,2019
Ferrari,LEC,3.0,MEDIUM,1.0,16,2019
Ferrari,LEC,3.0,SOFT,26.0,16,2019
Ferrari,VET,1.0,SOFT,29.0,16,2019
Haas F1 Team,GRO,1.0,SOFT,4.0,16,2019
Haas F1 Team,MAG,1.0,SOFT,27.0,16,2019
Haas F1 Team,MAG,2.0,MEDIUM,26.0,16,2019
McLaren,NOR,1.0,SOFT,23.0,16,2019
McLaren,NOR,2.0,MEDIUM,33.0,16,2019
McLaren,SAI,1.0,SOFT,24.0,16,2019
McLaren,SAI,2.0,MEDIUM,32.0,16,2019
Mercedes,BOT,1.0,MEDIUM,31.0,16,2019
Mercedes,BOT,2.0,SOFT,28.0,16,2019
Mercedes,HAM,1.0,MEDIUM,31.0,16,2019
Mercedes,HAM,2.0,SOFT,28.0,16,2019
Racing Point,PER,1.0,SOFT,23.0,16,2019
Racing Point,PER,2.0,MEDIUM,30.0,16,2019
Racing Point,STR,1.0,MEDIUM,27.0,16,2019
Racing Point,STR,2.0,SOFT,26.0,16,2019
Red Bull Racing,ALB,3.0,MEDIUM,29.0,16,2019
Red Bull Racing,ALB,4.0,SOFT,24.0,16,2019
Red Bull Racing,VER,1.0,SOFT,31.0,16,2019
Red Bull Racing,VER,2.0,MEDIUM,25.0,16,2019
Renault,HUL,1.0,SOFT,19.0,16,2019
Renault,HUL,2.0,MEDIUM,13.0,16,2019
Renault,HUL,3.0,SOFT,27.0,16,2019
Renault,RIC,1.0,SOFT,4.0,16,2019
Renault,RIC,2.0,HARD,1.0,16,2019
Renault,RIC,2.0,MEDIUM,,16,2019
Toro Rosso,GAS,1.0,MEDIUM,26.0,16,2019
Toro Rosso,GAS,2.0,SOFT,27.0,16,2019
Toro Rosso,KVY,1.0,HARD,27.0,16,2019
Toro Rosso,KVY,2.0,SOFT,2.0,16,2019
Toro Rosso,KVY,3.0,SOFT,25.0,16,2019
Williams,KUB,1.0,MEDIUM,1.0,16,2019
Williams,KUB,2.0,HARD,1.0,16,2019
Williams,KUB,3.0,MEDIUM,26.0,16,2019
Williams,RUS,1.0,MEDIUM,27.0,16,2019
Alfa Romeo Racing,GIO,1,MEDIUM,18.0,17,2019
Alfa Romeo Racing,GIO,2,HARD,31.0,17,2019
Alfa Romeo Racing,GIO,3,SOFT,3.0,17,2019
Alfa Romeo Racing,RAI,1,MEDIUM,15.0,17,2019
Alfa Romeo Racing,RAI,2,HARD,21.0,17,2019
Alfa Romeo Racing,RAI,3,SOFT,16.0,17,2019
Ferrari,LEC,1,SOFT,6.0,17,2019
Ferrari,LEC,2,MEDIUM,22.0,17,2019
Ferrari,LEC,3,SOFT,21.0,17,2019
Ferrari,LEC,4,SOFT,9.0,17,2019
Ferrari,VET,1,SOFT,19.0,17,2019
Ferrari,VET,2,SOFT,15.0,17,2019
Ferrari,VET,3,MEDIUM,22.0,17,2019
Haas F1 Team,GRO,1,SOFT,19.0,17,2019
Haas F1 Team,GRO,2,HARD,36.0,17,2019
Haas F1 Team,MAG,1,MEDIUM,17.0,17,2019
Haas F1 Team,MAG,2,HARD,30.0,17,2019
Haas F1 Team,MAG,3,SOFT,5.0,17,2019
McLaren,NOR,1,SOFT,7.0,17,2019
McLaren,NOR,2,MEDIUM,21.0,17,2019
McLaren,NOR,3,HARD,28.0,17,2019
McLaren,SAI,1,SOFT,29.0,17,2019
McLaren,SAI,2,MEDIUM,27.0,17,2019
Mercedes,BOT,1,SOFT,20.0,17,2019
Mercedes,BOT,2,MEDIUM,19.0,17,2019
Mercedes,BOT,3,SOFT,20.0,17,2019
Mercedes,HAM,1,SOFT,24.0,17,2019
Mercedes,HAM,2,MEDIUM,21.0,17,2019
Mercedes,HAM,3,SOFT,19.0,17,2019
Racing Point,PER,1,SOFT,19.0,17,2019
Racing Point,PER,2,MEDIUM,22.0,17,2019
Racing Point,PER,3,SOFT,10.0,17,2019
Racing Point,STR,1,SOFT,18.0,17,2019
Racing Point,STR,2,MEDIUM,34.0,17,2019
Red Bull Racing,ALB,1,SOFT,18.0,17,2019
Red Bull Racing,ALB,2,MEDIUM,19.0,17,2019
Red Bull Racing,ALB,3,SOFT,22.0,17,2019
Red Bull Racing,VER,1,SOFT,17.0,17,2019
Renault,HUL,1,SOFT,19.0,17,2019
Renault,HUL,2,MEDIUM,33.0,17,2019
Renault,RIC,1,MEDIUM,29.0,17,2019
Renault,RIC,2,SOFT,23.0,17,2019
Toro Rosso,GAS,1,SOFT,21.0,17,2019
Toro Rosso,GAS,2,MEDIUM,34.0,17,2019
Toro Rosso,KVY,1,SOFT,27.0,17,2019
Toro Rosso,KVY,2,MEDIUM,25.0,17,2019
Williams,KUB,2,MEDIUM,22.0,17,2019
Williams,KUB,3,HARD,11.0,17,2019
Williams,KUB,4,MEDIUM,18.0,17,2019
Williams,RUS,1,MEDIUM,25.0,17,2019
Williams,RUS,2,HARD,26.0,17,2019
Alfa Romeo Racing,GIO,1,MEDIUM,21.0,18,2019
Alfa Romeo Racing,GIO,2,HARD,49.0,18,2019
Alfa Romeo Racing,RAI,1,MEDIUM,15.0,18,2019
Alfa Romeo Racing,RAI,2,HARD,37.0,18,2019
Alfa Romeo Racing,RAI,3,MEDIUM,6.0,18,2019
Ferrari,LEC,1,MEDIUM,18.0,18,2019
Ferrari,LEC,2,MEDIUM,28.0,18,2019
Ferrari,LEC,3,HARD,28.0,18,2019
Ferrari,VET,1,MEDIUM,40.0,18,2019
Ferrari,VET,2,HARD,34.0,18,2019
Haas F1 Team,GRO,1,MEDIUM,37.0,18,2019
Haas F1 Team,GRO,2,HARD,32.0,18,2019
Haas F1 Team,MAG,1,MEDIUM,28.0,18,2019
Haas F1 Team,MAG,2,HARD,41.0,18,2019
McLaren,NOR,1,SOFT,15.0,18,2019
McLaren,NOR,2,HARD,36.0,18,2019
McLaren,SAI,1,SOFT,18.0,18,2019
McLaren,SAI,2,HARD,20.0,18,2019
McLaren,SAI,3,MEDIUM,35.0,18,2019
Mercedes,BOT,1,MEDIUM,39.0,18,2019
Mercedes,BOT,2,HARD,35.0,18,2019
Mercedes,HAM,1,MEDIUM,26.0,18,2019
Mercedes,HAM,2,HARD,48.0,18,2019
Racing Point,PER,1,MEDIUM,20.0,18,2019
Racing Point,PER,2,HARD,51.0,18,2019
Racing Point,STR,1,MEDIUM,37.0,18,2019
Racing Point,STR,2,HARD,33.0,18,2019
Red Bull Racing,ALB,1,MEDIUM,17.0,18,2019
Red Bull Racing,ALB,2,MEDIUM,30.0,18,2019
Red Bull Racing,ALB,3,HARD,27.0,18,2019
Red Bull Racing,VER,1,MEDIUM,8.0,18,2019
Red Bull Racing,VER,2,HARD,66.0,18,2019
Renault,HUL,1,MEDIUM,18.0,18,2019
Renault,HUL,2,HARD,52.0,18,2019
Renault,RIC,1,HARD,50.0,18,2019
Renault,RIC,2,MEDIUM,21.0,18,2019
Toro Rosso,GAS,1,SOFT,12.0,18,2019
Toro Rosso,GAS,2,HARD,40.0,18,2019
Toro Rosso,GAS,3,MEDIUM,21.0,18,2019
Toro Rosso,KVY,1,SOFT,13.0,18,2019
Toro Rosso,KVY,2,HARD,34.0,18,2019
Toro Rosso,KVY,3,MEDIUM,26.0,18,2019
Williams,KUB,1,MEDIUM,21.0,18,2019
Williams,KUB,2,HARD,39.0,18,2019
Williams,KUB,3,MEDIUM,9.0,18,2019
Williams,RUS,1,MEDIUM,22.0,18,2019
Williams,RUS,2,HARD,47.0,18,2019
Alfa Romeo Racing,GIO,1,MEDIUM,17.0,19,2019
Alfa Romeo Racing,GIO,2,HARD,22.0,19,2019
Alfa Romeo Racing,GIO,3,SOFT,16.0,19,2019
Alfa Romeo Racing,RAI,1,SOFT,18.0,19,2019
Alfa Romeo Racing,RAI,2,HARD,22.0,19,2019
Alfa Romeo Racing,RAI,3,SOFT,15.0,19,2019
Ferrari,LEC,1,MEDIUM,23.0,19,2019
Ferrari,LEC,2,HARD,22.0,19,2019
Ferrari,LEC,3,SOFT,14.0,19,2019
Ferrari,VET,1,MEDIUM,11.0,19,2019
Haas F1 Team,GRO,1,MEDIUM,24.0,19,2019
Haas F1 Team,GRO,2,HARD,32.0,19,2019
Haas F1 Team,MAG,1,MEDIUM,18.0,19,2019
Haas F1 Team,MAG,2,HARD,23.0,19,2019
Haas F1 Team,MAG,3,SOFT,12.0,19,2019
McLaren,NOR,1,SOFT,22.0,19,2019
McLaren,NOR,2,HARD,23.0,19,2019
McLaren,NOR,3,MEDIUM,14.0,19,2019
McLaren,SAI,1,SOFT,21.0,19,2019
McLaren,SAI,2,HARD,37.0,19,2019
Mercedes,BOT,1,MEDIUM,17.0,19,2019
Mercedes,BOT,2,HARD,21.0,19,2019
Mercedes,BOT,3,MEDIUM,21.0,19,2019
Mercedes,HAM,1,MEDIUM,27.0,19,2019
Mercedes,HAM,2,HARD,32.0,19,2019
Racing Point,PER,2,MEDIUM,24.0,19,2019
Racing Point,PER,3,HARD,31.0,19,2019
Racing Point,STR,1,MEDIUM,9.0,19,2019
Racing Point,STR,2,HARD,20.0,19,2019
Racing Point,STR,3,SOFT,26.0,19,2019
Red Bull Racing,ALB,1,SOFT,4.0,19,2019
Red Bull Racing,ALB,2,MEDIUM,19.0,19,2019
Red Bull Racing,ALB,3,MEDIUM,20.0,19,2019
Red Bull Racing,ALB,4,SOFT,19.0,19,2019
Red Bull Racing,VER,1,MEDIUM,16.0,19,2019
Red Bull Racing,VER,2,HARD,22.0,19,2019
Red Bull Racing,VER,3,MEDIUM,22.0,19,2019
Renault,HUL,1,HARD,27.0,19,2019
Renault,HUL,2,MEDIUM,12.0,19,2019
Renault,HUL,3,SOFT,16.0,19,2019
Renault,RIC,1,SOFT,24.0,19,2019
Renault,RIC,2,HARD,35.0,19,2019
Toro Rosso,GAS,1,SOFT,22.0,19,2019
Toro Rosso,GAS,2,HARD,34.0,19,2019
Toro Rosso,GAS,3,SOFT,3.0,19,2019
Toro Rosso,KVY,1,HARD,21.0,19,2019
Toro Rosso,KVY,2,MEDIUM,18.0,19,2019
Toro Rosso,KVY,3,SOFT,16.0,19,2019
Williams,KUB,1,MEDIUM,11.0,19,2019
Williams,KUB,2,HARD,20.0,19,2019
Williams,RUS,1,MEDIUM,23.0,19,2019
Williams,RUS,2,HARD,23.0,19,2019
Williams,RUS,3,SOFT,8.0,19,2019
Alfa Romeo Racing,GIO,1,SOFT,20.0,20,2019
Alfa Romeo Racing,GIO,2,MEDIUM,26.0,20,2019
Alfa Romeo Racing,GIO,3,SOFT,28.0,20,2019
Alfa Romeo Racing,RAI,1,SOFT,24.0,20,2019
Alfa Romeo Racing,RAI,2,MEDIUM,26.0,20,2019
Alfa Romeo Racing,RAI,3,SOFT,27.0,20,2019
Ferrari,LEC,1,MEDIUM,32.0,20,2019
Ferrari,LEC,2,HARD,25.0,20,2019
Ferrari,LEC,3,SOFT,11.0,20,2019
Ferrari,VET,1,SOFT,28.0,20,2019
Ferrari,VET,2,MEDIUM,24.0,20,2019
Ferrari,VET,3,SOFT,18.0,20,2019
Haas F1 Team,GRO,1,SOFT,29.0,20,2019
Haas F1 Team,GRO,2,MEDIUM,39.0,20,2019
Haas F1 Team,GRO,3,SOFT,8.0,20,2019
Haas F1 Team,MAG,1,SOFT,30.0,20,2019
Haas F1 Team,MAG,2,MEDIUM,26.0,20,2019
Haas F1 Team,MAG,3,SOFT,21.0,20,2019
McLaren,NOR,1,SOFT,27.0,20,2019
McLaren,NOR,2,HARD,26.0,20,2019
McLaren,NOR,3,MEDIUM,18.0,20,2019
McLaren,SAI,1,SOFT,29.0,20,2019
McLaren,SAI,2,MEDIUM,42.0,20,2019
Mercedes,BOT,1,SOFT,29.0,20,2019
Mercedes,BOT,2,HARD,15.0,20,2019
Mercedes,BOT,3,MEDIUM,10.0,20,2019
Mercedes,HAM,1,SOFT,23.0,20,2019
Mercedes,HAM,2,SOFT,25.0,20,2019
Mercedes,HAM,3,MEDIUM,23.0,20,2019
Mercedes,HAM,4,SOFT,8.0,20,2019
Racing Point,PER,1,SOFT,17.0,20,2019
Racing Point,PER,2,MEDIUM,28.0,20,2019
Racing Point,PER,3,SOFT,29.0,20,2019
Racing Point,STR,1,SOFT,28.0,20,2019
Racing Point,STR,2,MEDIUM,25.0,20,2019
Racing Point,STR,3,SOFT,12.0,20,2019
Red Bull Racing,ALB,1,SOFT,27.0,20,2019
Red Bull Racing,ALB,2,MEDIUM,26.0,20,2019
Red Bull Racing,ALB,3,SOFT,24.0,20,2019
Red Bull Racing,VER,1,SOFT,24.0,20,2019
Red Bull Racing,VER,2,SOFT,23.0,20,2019
Red Bull Racing,VER,3,MEDIUM,10.0,20,2019
Red Bull Racing,VER,4,SOFT,20.0,20,2019
Renault,HUL,1,MEDIUM,27.0,20,2019
