Team,Driver,Stint,Compound,TyreLife,round,year,Compound_num
Alpine,ALO,1.0,MEDIUM,21.0,7,2021,7 MEDIUM
Alpine,ALO,2.0,HARD,35.0,7,2021,8 HARD
Alpine,OCO,1.0,HARD,28.0,7,2021,8 HARD
Alpine,OCO,2.0,MEDIUM,27.0,7,2021,7 MEDIUM
Aston Martin,STR,1.0,HARD,34.0,7,2021,8 HARD
Aston Martin,STR,2.0,MEDIUM,19.0,7,2021,7 MEDIUM
Aston Martin,VET,1.0,HARD,37.0,7,2021,8 HARD
Aston Martin,VET,2.0,MEDIUM,19.0,7,2021,7 MEDIUM
Ferrari,LEC,1.0,MEDIUM,17.0,7,2021,7 MEDIUM
Ferrari,LEC,2.0,HARD,24.0,7,2021,8 HARD
Ferrari,LEC,3.0,MEDIUM,17.0,7,2021,7 MEDIUM
Ferrari,SAI,1.0,MEDIUM,20.0,7,2021,7 MEDIUM
Ferrari,SAI,2.0,HARD,36.0,7,2021,8 HARD
Haas F1 Team,MAZ,1.0,HARD,31.0,7,2021,8 HARD
Haas F1 Team,MAZ,2.0,MEDIUM,21.0,7,2021,7 MEDIUM
Haas F1 Team,MSC,1.0,MEDIUM,15.0,7,2021,7 MEDIUM
Haas F1 Team,MSC,2.0,HARD,37.0,7,2021,8 HARD
McLaren,NOR,1.0,MEDIUM,29.0,7,2021,7 MEDIUM
McLaren,NOR,2.0,HARD,29.0,7,2021,8 HARD
McLaren,RIC,1.0,MEDIUM,21.0,7,2021,7 MEDIUM
McLaren,RIC,2.0,HARD,37.0,7,2021,8 HARD
Mercedes,BOT,1.0,MEDIUM,20.0,7,2021,7 MEDIUM
Mercedes,BOT,2.0,HARD,36.0,7,2021,8 HARD
Mercedes,HAM,1.0,MEDIUM,22.0,7,2021,7 MEDIUM
Mercedes,HAM,2.0,HARD,34.0,7,2021,8 HARD
Red Bull Racing,PER,1.0,MEDIUM,27.0,7,2021,7 MEDIUM
Red Bull Racing,PER,2.0,HARD,29.0,7,2021,8 HARD
Red Bull Racing,VER,1.0,MEDIUM,21.0,7,2021,7 MEDIUM
Red Bull Racing,VER,2.0,HARD,14.0,7,2021,8 HARD
Red Bull Racing,VER,3.0,MEDIUM,24.0,7,2021,7 MEDIUM
Williams,LAT,1.0,MEDIUM,18.0,7,2021,7 MEDIUM
Williams,LAT,2.0,HARD,,7,2021,8 HARD
Williams,RUS,1.0,MEDIUM,17.0,7,2021,7 MEDIUM
Williams,RUS,2.0,HARD,35.0,7,2021,8 HARD
Alfa Romeo Racing,GIO,1.0,MEDIUM,23.0,8,2021,7 MEDIUM
Alfa Romeo Racing,GIO,2.0,HARD,47.0,8,2021,8 HARD
Alfa Romeo Racing,RAI,1.0,HARD,36.0,8,2021,8 HARD
Alfa Romeo Racing,RAI,2.0,MEDIUM,34.0,8,2021,7 MEDIUM
AlphaTauri,GAS,1.0,SOFT,4.0,8,2021,6 SOFT
AlphaTauri,TSU,1.0,SOFT,29.0,8,2021,6 SOFT
AlphaTauri,TSU,2.0,HARD,44.0,8,2021,8 HARD
Alpine,ALO,1.0,SOFT,30.0,8,2021,6 SOFT
Alpine,ALO,2.0,HARD,43.0,8,2021,8 HARD
Alpine,OCO,1.0,MEDIUM,36.0,8,2021,7 MEDIUM
Alpine,OCO,2.0,HARD,,8,2021,8 HARD
Aston Martin,STR,1.0,SOFT,31.0,8,2021,6 SOFT
Aston Martin,STR,2.0,HARD,42.0,8,2021,8 HARD
Aston Martin,VET,1.0,MEDIUM,27.0,8,2021,7 MEDIUM
Aston Martin,VET,2.0,HARD,,8,2021,8 HARD
Ferrari,LEC,1.0,SOFT,4.0,8,2021,6 SOFT
Ferrari,LEC,2.0,HARD,37.0,8,2021,8 HARD
Ferrari,LEC,2.0,MEDIUM,10.0,8,2021,7 MEDIUM
Ferrari,LEC,3.0,MEDIUM,33.0,8,2021,7 MEDIUM
Ferrari,SAI,1.0,MEDIUM,41.0,8,2021,7 MEDIUM
Ferrari,SAI,2.0,HARD,29.0,8,2021,8 HARD
Haas F1 Team,MAZ,1.0,MEDIUM,21.0,8,2021,7 MEDIUM
Haas F1 Team,MAZ,2.0,HARD,47.0,8,2021,8 HARD
Haas F1 Team,MSC,1.0,MEDIUM,33.0,8,2021,7 MEDIUM
Haas F1 Team,MSC,2.0,HARD,36.0,8,2021,8 HARD
McLaren,NOR,1.0,SOFT,34.0,8,2021,6 SOFT
McLaren,NOR,2.0,HARD,39.0,8,2021,8 HARD
McLaren,RIC,1.0,MEDIUM,41.0,8,2021,7 MEDIUM
McLaren,RIC,2.0,HARD,29.0,8,2021,8 HARD
Mercedes,BOT,1.0,MEDIUM,30.0,8,2021,7 MEDIUM
Mercedes,BOT,2.0,HARD,44.0,8,2021,8 HARD
Mercedes,HAM,1.0,MEDIUM,32.0,8,2021,7 MEDIUM
Mercedes,HAM,2.0,HARD,41.0,8,2021,8 HARD
Mercedes,HAM,3.0,SOFT,5.0,8,2021,6 SOFT
Red Bull Racing,PER,1.0,SOFT,29.0,8,2021,6 SOFT
Red Bull Racing,PER,2.0,HARD,28.0,8,2021,8 HARD
Red Bull Racing,PER,3.0,MEDIUM,17.0,8,2021,7 MEDIUM
Red Bull Racing,VER,1.0,MEDIUM,34.0,8,2021,7 MEDIUM
Red Bull Racing,VER,2.0,HARD,42.0,8,2021,8 HARD
Williams,LAT,1.0,MEDIUM,1.0,8,2021,7 MEDIUM
Williams,LAT,2.0,SOFT,24.0,8,2021,6 SOFT
Williams,LAT,3.0,HARD,43.0,8,2021,8 HARD
Williams,RUS,1.0,MEDIUM,25.0,8,2021,7 MEDIUM
Williams,RUS,2.0,HARD,1.0,8,2021,8 HARD
Williams,RUS,3.0,HARD,11.0,8,2021,8 HARD
Alfa Romeo Racing,GIO,1.0,MEDIUM,1.0,9,2021,7 MEDIUM
Alfa Romeo Racing,GIO,2.0,HARD,28.0,9,2021,8 HARD
Alfa Romeo Racing,GIO,3.0,HARD,41.0,9,2021,8 HARD
Alfa Romeo Racing,RAI,1.0,HARD,37.0,9,2021,8 HARD
Alfa Romeo Racing,RAI,2.0,MEDIUM,33.0,9,2021,7 MEDIUM
AlphaTauri,GAS,1.0,SOFT,16.0,9,2021,6 SOFT
AlphaTauri,GAS,2.0,HARD,32.0,9,2021,8 HARD
AlphaTauri,GAS,3.0,HARD,26.0,9,2021,8 HARD
AlphaTauri,TSU,1.0,SOFT,15.0,9,2021,6 SOFT
AlphaTauri,TSU,2.0,HARD,39.0,9,2021,8 HARD
AlphaTauri,TSU,3.0,HARD,,9,2021,8 HARD
Alpine,ALO,1.0,MEDIUM,32.0,9,2021,7 MEDIUM
Alpine,ALO,2.0,HARD,38.0,9,2021,8 HARD
Alpine,OCO,1.0,MEDIUM,1.0,9,2021,7 MEDIUM
Aston Martin,STR,1.0,SOFT,17.0,9,2021,6 SOFT
Aston Martin,STR,2.0,HARD,32.0,9,2021,8 HARD
Aston Martin,STR,3.0,HARD,24.0,9,2021,8 HARD
Aston Martin,VET,1.0,SOFT,20.0,9,2021,6 SOFT
Aston Martin,VET,2.0,HARD,32.0,9,2021,8 HARD
Aston Martin,VET,3.0,HARD,21.0,9,2021,8 HARD
Ferrari,LEC,1.0,MEDIUM,37.0,9,2021,7 MEDIUM
Ferrari,LEC,2.0,HARD,37.0,9,2021,8 HARD
Ferrari,SAI,1.0,HARD,48.0,9,2021,8 HARD
Ferrari,SAI,2.0,MEDIUM,26.0,9,2021,7 MEDIUM
Haas F1 Team,MAZ,1.0,MEDIUM,27.0,9,2021,7 MEDIUM
Haas F1 Team,MAZ,2.0,HARD,18.0,9,2021,8 HARD
Haas F1 Team,MAZ,3.0,HARD,24.0,9,2021,8 HARD
Haas F1 Team,MSC,1.0,MEDIUM,34.0,9,2021,7 MEDIUM
Haas F1 Team,MSC,2.0,HARD,35.0,9,2021,8 HARD
McLaren,NOR,1.0,MEDIUM,33.0,9,2021,7 MEDIUM
McLaren,NOR,2.0,HARD,41.0,9,2021,8 HARD
McLaren,RIC,1.0,MEDIUM,29.0,9,2021,7 MEDIUM
McLaren,RIC,2.0,HARD,42.0,9,2021,8 HARD
Mercedes,BOT,1.0,MEDIUM,33.0,9,2021,7 MEDIUM
Mercedes,BOT,2.0,HARD,41.0,9,2021,8 HARD
Mercedes,HAM,1.0,MEDIUM,34.0,9,2021,7 MEDIUM
Mercedes,HAM,2.0,HARD,22.0,9,2021,8 HARD
Mercedes,HAM,3.0,HARD,18.0,9,2021,8 HARD
Red Bull Racing,PER,1.0,MEDIUM,35.0,9,2021,7 MEDIUM
Red Bull Racing,PER,2.0,HARD,39.0,9,2021,8 HARD
Red Bull Racing,VER,1.0,MEDIUM,35.0,9,2021,7 MEDIUM
Red Bull Racing,VER,2.0,HARD,28.0,9,2021,8 HARD
Red Bull Racing,VER,3.0,HARD,11.0,9,2021,8 HARD
Williams,LAT,1.0,MEDIUM,33.0,9,2021,7 MEDIUM
Williams,LAT,2.0,HARD,37.0,9,2021,8 HARD
Williams,RUS,1.0,MEDIUM,33.0,9,2021,7 MEDIUM
Williams,RUS,2.0,HARD,40.0,9,2021,8 HARD
Alfa Romeo Racing,GIO,2.0,MEDIUM,,11,2021,7 MEDIUM
Alfa Romeo Racing,GIO,3.0,INTERMEDIATE,1.0,11,2021,2 INTERMEDIATE
Alfa Romeo Racing,GIO,4.0,MEDIUM,2.0,11,2021,7 MEDIUM
Alfa Romeo Racing,GIO,5.0,MEDIUM,9.0,11,2021,7 MEDIUM
Alfa Romeo Racing,GIO,6.0,MEDIUM,31.0,11,2021,7 MEDIUM
Alfa Romeo Racing,GIO,7.0,HARD,36.0,11,2021,8 HARD
Alfa Romeo Racing,RAI,1.0,INTERMEDIATE,2.0,11,2021,2 INTERMEDIATE
Alfa Romeo Racing,RAI,2.0,MEDIUM,,11,2021,7 MEDIUM
Alfa Romeo Racing,RAI,3.0,MEDIUM,12.0,11,2021,7 MEDIUM
Alfa Romeo Racing,RAI,4.0,HARD,38.0,11,2021,8 HARD
Alfa Romeo Racing,RAI,5.0,SOFT,16.0,11,2021,6 SOFT
AlphaTauri,GAS,1.0,INTERMEDIATE,2.0,11,2021,2 INTERMEDIATE
AlphaTauri,GAS,2.0,INTERMEDIATE,1.0,11,2021,2 INTERMEDIATE
AlphaTauri,GAS,3.0,MEDIUM,27.0,11,2021,7 MEDIUM
AlphaTauri,GAS,4.0,HARD,38.0,11,2021,8 HARD
AlphaTauri,GAS,5.0,SOFT,5.0,11,2021,6 SOFT
AlphaTauri,TSU,1.0,INTERMEDIATE,2.0,11,2021,2 INTERMEDIATE
AlphaTauri,TSU,2.0,INTERMEDIATE,1.0,11,2021,2 INTERMEDIATE
AlphaTauri,TSU,3.0,MEDIUM,19.0,11,2021,7 MEDIUM
AlphaTauri,TSU,4.0,HARD,,11,2021,8 HARD
Alpine,ALO,1.0,INTERMEDIATE,2.0,11,2021,2 INTERMEDIATE
Alpine,ALO,2.0,INTERMEDIATE,1.0,11,2021,2 INTERMEDIATE
Alpine,ALO,3.0,MEDIUM,36.0,11,2021,7 MEDIUM
Alpine,ALO,4.0,HARD,31.0,11,2021,8 HARD
Alpine,OCO,1.0,INTERMEDIATE,2.0,11,2021,2 INTERMEDIATE
Alpine,OCO,2.0,INTERMEDIATE,,11,2021,2 INTERMEDIATE
Alpine,OCO,3.0,MEDIUM,34.0,11,2021,7 MEDIUM
Alpine,OCO,4.0,HARD,33.0,11,2021,8 HARD
Aston Martin,STR,1.0,INTERMEDIATE,1.0,11,2021,2 INTERMEDIATE
Aston Martin,VET,1.0,INTERMEDIATE,2.0,11,2021,2 INTERMEDIATE
Aston Martin,VET,2.0,INTERMEDIATE,1.0,11,2021,2 INTERMEDIATE
Aston Martin,VET,3.0,MEDIUM,33.0,11,2021,7 MEDIUM
Aston Martin,VET,4.0,HARD,34.0,11,2021,8 HARD
Ferrari,LEC,1.0,INTERMEDIATE,1.0,11,2021,2 INTERMEDIATE
Ferrari,SAI,1.0,INTERMEDIATE,2.0,11,2021,2 INTERMEDIATE
Ferrari,SAI,2.0,INTERMEDIATE,1.0,11,2021,2 INTERMEDIATE
Ferrari,SAI,3.0,MEDIUM,29.0,11,2021,7 MEDIUM
Ferrari,SAI,4.0,HARD,38.0,11,2021,8 HARD
Haas F1 Team,MAZ,1.0,INTERMEDIATE,1.0,11,2021,2 INTERMEDIATE
Haas F1 Team,MAZ,2.0,INTERMEDIATE,1.0,11,2021,2 INTERMEDIATE
Haas F1 Team,MAZ,3.0,INTERMEDIATE,1.0,11,2021,2 INTERMEDIATE
Haas F1 Team,MSC,1.0,INTERMEDIATE,2.0,11,2021,2 INTERMEDIATE
Haas F1 Team,MSC,2.0,INTERMEDIATE,,11,2021,2 INTERMEDIATE
Haas F1 Team,MSC,3.0,MEDIUM,31.0,11,2021,7 MEDIUM
Haas F1 Team,MSC,4.0,HARD,35.0,11,2021,8 HARD
McLaren,NOR,1.0,INTERMEDIATE,1.0,11,2021,2 INTERMEDIATE
McLaren,NOR,2.0,INTERMEDIATE,1.0,11,2021,2 INTERMEDIATE
McLaren,RIC,1.0,INTERMEDIATE,2.0,11,2021,2 INTERMEDIATE
McLaren,RIC,2.0,INTERMEDIATE,1.0,11,2021,2 INTERMEDIATE
McLaren,RIC,3.0,MEDIUM,17.0,11,2021,7 MEDIUM
McLaren,RIC,4.0,HARD,49.0,11,2021,8 HARD
Mercedes,BOT,1.0,INTERMEDIATE,1.0,11,2021,2 INTERMEDIATE
Mercedes,HAM,1.0,INTERMEDIATE,2.0,11,2021,2 INTERMEDIATE
Mercedes,HAM,2.0,INTERMEDIATE,,11,2021,2 INTERMEDIATE
Mercedes,HAM,3.0,MEDIUM,18.0,11,2021,7 MEDIUM
Mercedes,HAM,4.0,HARD,28.0,11,2021,8 HARD
Mercedes,HAM,5.0,MEDIUM,23.0,11,2021,7 MEDIUM
Red Bull Racing,PER,1.0,INTERMEDIATE,1.0,11,2021,2 INTERMEDIATE
Red Bull Racing,VER,1.0,INTERMEDIATE,1.0,11,2021,2 INTERMEDIATE
Red Bull Racing,VER,2.0,INTERMEDIATE,1.0,11,2021,2 INTERMEDIATE
Red Bull Racing,VER,3.0,INTERMEDIATE,1.0,11,2021,2 INTERMEDIATE
Red Bull Racing,VER,4.0,MEDIUM,17.0,11,2021,7 MEDIUM
Red Bull Racing,VER,5.0,HARD,20.0,11,2021,8 HARD
Red Bull Racing,VER,6.0,MEDIUM,35.0,11,2021,7 MEDIUM
Williams,LAT,1.0,INTERMEDIATE,2.0,11,2021,2 INTERMEDIATE
Williams,LAT,2.0,INTERMEDIATE,1.0,11,2021,2 INTERMEDIATE
Williams,LAT,3.0,MEDIUM,20.0,11,2021,7 MEDIUM
Williams,LAT,4.0,HARD,47.0,11,2021,8 HARD
Williams,RUS,1.0,INTERMEDIATE,2.0,11,2021,2 INTERMEDIATE
Williams,RUS,2.0,INTERMEDIATE,1.0,11,2021,2 INTERMEDIATE
Williams,RUS,3.0,MEDIUM,18.0,11,2021,7 MEDIUM
Williams,RUS,4.0,HARD,49.0,11,2021,8 HARD
Alfa Romeo Racing,GIO,2.0,WET,3.0,12,2021,1 WET
Alfa Romeo Racing,RAI,2.0,WET,3.0,12,2021,1 WET
AlphaTauri,GAS,2.0,WET,3.0,12,2021,1 WET
AlphaTauri,TSU,2.0,WET,3.0,12,2021,1 WET
Alpine,ALO,2.0,WET,3.0,12,2021,1 WET
Alpine,OCO,2.0,WET,4.0,12,2021,1 WET
Aston Martin,STR,2.0,WET,3.0,12,2021,1 WET
Aston Martin,VET,2.0,WET,5.0,12,2021,1 WET
Ferrari,LEC,2.0,WET,3.0,12,2021,1 WET
Ferrari,SAI,2.0,WET,3.0,12,2021,1 WET
Haas F1 Team,MAZ,2.0,WET,7.0,12,2021,1 WET
Haas F1 Team,MSC,2.0,WET,6.0,12,2021,1 WET
McLaren,NOR,2.0,WET,3.0,12,2021,1 WET
McLaren,RIC,2.0,WET,3.0,12,2021,1 WET
Mercedes,BOT,2.0,WET,4.0,12,2021,1 WET
Mercedes,HAM,2.0,WET,4.0,12,2021,1 WET
Red Bull Racing,PER,2.0,WET,3.0,12,2021,1 WET
Red Bull Racing,VER,2.0,WET,4.0,12,2021,1 WET
Williams,LAT,2.0,WET,3.0,12,2021,1 WET
Williams,RUS,2.0,WET,3.0,12,2021,1 WET
Alfa Romeo Racing,GIO,1.0,SOFT,30.0,13,2021,6 SOFT
Alfa Romeo Racing,GIO,2.0,MEDIUM,6.0,13,2021,7 MEDIUM
Alfa Romeo Racing,GIO,3.0,HARD,37.0,13,2021,8 HARD
Alfa Romeo Racing,KUB,1.0,MEDIUM,40.0,13,2021,7 MEDIUM
Alfa Romeo Racing,KUB,2.0,HARD,30.0,13,2021,8 HARD
AlphaTauri,GAS,1.0,SOFT,27.0,13,2021,6 SOFT
AlphaTauri,GAS,2.0,MEDIUM,47.0,13,2021,7 MEDIUM
AlphaTauri,TSU,1.0,SOFT,31.0,13,2021,6 SOFT
AlphaTauri,TSU,2.0,MEDIUM,17.0,13,2021,7 MEDIUM
Alpine,ALO,1.0,SOFT,36.0,13,2021,6 SOFT
Alpine,ALO,2.0,MEDIUM,38.0,13,2021,7 MEDIUM
Alpine,OCO,1.0,SOFT,34.0,13,2021,6 SOFT
Alpine,OCO,2.0,MEDIUM,40.0,13,2021,7 MEDIUM
Aston Martin,STR,1.0,SOFT,27.0,13,2021,6 SOFT
Aston Martin,STR,2.0,HARD,43.0,13,2021,8 HARD
Aston Martin,VET,1.0,SOFT,10.0,13,2021,6 SOFT
Aston Martin,VET,2.0,HARD,34.0,13,2021,8 HARD
Aston Martin,VET,3.0,MEDIUM,26.0,13,2021,7 MEDIUM
Ferrari,LEC,1.0,SOFT,37.0,13,2021,6 SOFT
Ferrari,LEC,2.0,HARD,37.0,13,2021,8 HARD
Ferrari,SAI,1.0,SOFT,34.0,13,2021,6 SOFT
Ferrari,SAI,2.0,HARD,40.0,13,2021,8 HARD
Haas F1 Team,MAZ,1.0,MEDIUM,33.0,13,2021,7 MEDIUM
Haas F1 Team,MAZ,2.0,HARD,8.0,13,2021,8 HARD
Haas F1 Team,MSC,1.0,SOFT,4.0,13,2021,6 SOFT
Haas F1 Team,MSC,2.0,HARD,26.0,13,2021,8 HARD
Haas F1 Team,MSC,3.0,MEDIUM,39.0,13,2021,7 MEDIUM
McLaren,NOR,1.0,MEDIUM,42.0,13,2021,7 MEDIUM
McLaren,NOR,2.0,HARD,29.0,13,2021,8 HARD
McLaren,RIC,1.0,SOFT,33.0,13,2021,6 SOFT
McLaren,RIC,2.0,HARD,41.0,13,2021,8 HARD
Mercedes,BOT,1.0,SOFT,35.0,13,2021,6 SOFT
Mercedes,BOT,2.0,MEDIUM,36.0,13,2021,7 MEDIUM
Mercedes,BOT,3.0,SOFT,6.0,13,2021,6 SOFT
Mercedes,HAM,1.0,SOFT,24.0,13,2021,6 SOFT
Mercedes,HAM,2.0,MEDIUM,19.0,13,2021,7 MEDIUM
Mercedes,HAM,3.0,MEDIUM,36.0,13,2021,7 MEDIUM
Mercedes,HAM,4.0,SOFT,3.0,13,2021,6 SOFT
Red Bull Racing,PER,3.0,HARD,8.0,13,2021,8 HARD
Red Bull Racing,PER,4.0,MEDIUM,39.0,13,2021,7 MEDIUM
Red Bull Racing,PER,5.0,SOFT,24.0,13,2021,6 SOFT
Red Bull Racing,VER,1.0,SOFT,24.0,13,2021,6 SOFT
Red Bull Racing,VER,2.0,MEDIUM,19.0,13,2021,7 MEDIUM
Red Bull Racing,VER,3.0,HARD,32.0,13,2021,8 HARD
Williams,LAT,3.0,MEDIUM,23.0,13,2021,7 MEDIUM
Williams,LAT,4.0,HARD,47.0,13,2021,8 HARD
Williams,RUS,1.0,MEDIUM,27.0,13,2021,7 MEDIUM
Williams,RUS,2.0,HARD,41.0,13,2021,8 HARD
Williams,RUS,3.0,SOFT,1.0,13,2021,6 SOFT
Alfa Romeo Racing,GIO,1.0,HARD,36.0,15,2021,8 HARD
Alfa Romeo Racing,GIO,2.0,MEDIUM,14.0,15,2021,7 MEDIUM
Alfa Romeo Racing,GIO,3.0,INTERMEDIATE,2.0,15,2021,2 INTERMEDIATE
Alfa Romeo Racing,RAI,1.0,MEDIUM,15.0,15,2021,7 MEDIUM
Alfa Romeo Racing,RAI,2.0,HARD,32.0,15,2021,8 HARD
Alfa Romeo Racing,RAI,3.0,INTERMEDIATE,6.0,15,2021,2 INTERMEDIATE
AlphaTauri,GAS,1.0,HARD,33.0,15,2021,8 HARD
AlphaTauri,GAS,2.0,MEDIUM,17.0,15,2021,7 MEDIUM
AlphaTauri,GAS,3.0,INTERMEDIATE,2.0,15,2021,2 INTERMEDIATE
AlphaTauri,TSU,1.0,MEDIUM,13.0,15,2021,7 MEDIUM
AlphaTauri,TSU,2.0,HARD,34.0,15,2021,8 HARD
AlphaTauri,TSU,3.0,SOFT,2.0,15,2021,6 SOFT
AlphaTauri,TSU,4.0,INTERMEDIATE,6.0,15,2021,2 INTERMEDIATE
Alpine,ALO,1.0,HARD,36.0,15,2021,8 HARD
Alpine,ALO,2.0,MEDIUM,14.0,15,2021,7 MEDIUM
Alpine,ALO,3.0,INTERMEDIATE,3.0,15,2021,2 INTERMEDIATE
Alpine,OCO,1.0,MEDIUM,15.0,15,2021,7 MEDIUM
Alpine,OCO,2.0,HARD,35.0,15,2021,8 HARD
Alpine,OCO,3.0,INTERMEDIATE,2.0,15,2021,2 INTERMEDIATE
Aston Martin,STR,1.0,MEDIUM,12.0,15,2021,7 MEDIUM
Aston Martin,STR,2.0,HARD,36.0,15,2021,8 HARD
Aston Martin,STR,3.0,INTERMEDIATE,5.0,15,2021,2 INTERMEDIATE
Aston Martin,VET,1.0,MEDIUM,26.0,15,2021,7 MEDIUM
Aston Martin,VET,2.0,HARD,,15,2021,8 HARD
Aston Martin,VET,3.0,INTERMEDIATE,2.0,15,2021,2 INTERMEDIATE
Ferrari,LEC,1.0,HARD,35.0,15,2021,8 HARD
Ferrari,LEC,2.0,MEDIUM,16.0,15,2021,7 MEDIUM
Ferrari,LEC,3.0,INTERMEDIATE,1.0,15,2021,2 INTERMEDIATE
Ferrari,SAI,1.0,MEDIUM,14.0,15,2021,7 MEDIUM
Ferrari,SAI,2.0,HARD,34.0,15,2021,8 HARD
Ferrari,SAI,3.0,INTERMEDIATE,11.0,15,2021,2 INTERMEDIATE
Haas F1 Team,MAZ,1.0,MEDIUM,14.0,15,2021,7 MEDIUM
Haas F1 Team,MAZ,2.0,HARD,32.0,15,2021,8 HARD
Haas F1 Team,MAZ,3.0,INTERMEDIATE,5.0,15,2021,2 INTERMEDIATE
Haas F1 Team,MSC,1.0,MEDIUM,20.0,15,2021,7 MEDIUM
Haas F1 Team,MSC,2.0,HARD,12.0,15,2021,8 HARD
McLaren,NOR,1.0,MEDIUM,28.0,15,2021,7 MEDIUM
McLaren,NOR,2.0,HARD,,15,2021,8 HARD
McLaren,NOR,3.0,INTERMEDIATE,7.0,15,2021,2 INTERMEDIATE
McLaren,RIC,1.0,MEDIUM,22.0,15,2021,7 MEDIUM
McLaren,RIC,2.0,HARD,26.0,15,2021,8 HARD
McLaren,RIC,3.0,INTERMEDIATE,8.0,15,2021,2 INTERMEDIATE
Mercedes,BOT,1.0,HARD,28.0,15,2021,8 HARD
Mercedes,BOT,2.0,MEDIUM,19.0,15,2021,7 MEDIUM
Mercedes,BOT,3.0,INTERMEDIATE,6.0,15,2021,2 INTERMEDIATE
Mercedes,HAM,1.0,MEDIUM,26.0,15,2021,7 MEDIUM
Mercedes,HAM,2.0,HARD,23.0,15,2021,8 HARD
Mercedes,HAM,3.0,INTERMEDIATE,4.0,15,2021,2 INTERMEDIATE
Red Bull Racing,PER,1.0,HARD,36.0,15,2021,8 HARD
Red Bull Racing,PER,2.0,MEDIUM,14.0,15,2021,7 MEDIUM
Red Bull Racing,PER,3.0,INTERMEDIATE,3.0,15,2021,2 INTERMEDIATE
Red Bull Racing,VER,1.0,HARD,26.0,15,2021,8 HARD
Red Bull Racing,VER,2.0,MEDIUM,,15,2021,7 MEDIUM
Red Bull Racing,VER,3.0,INTERMEDIATE,5.0,15,2021,2 INTERMEDIATE
Williams,LAT,1.0,MEDIUM,13.0,15,2021,7 MEDIUM
Williams,LAT,2.0,HARD,34.0,15,2021,8 HARD
Williams,RUS,1.0,MEDIUM,13.0,15,2021,7 MEDIUM
Williams,RUS,2.0,HARD,34.0,15,2021,8 HARD
Williams,RUS,3.0,INTERMEDIATE,10.0,15,2021,2 INTERMEDIATE
Alfa Romeo Racing,GIO,1.0,INTERMEDIATE,40.0,16,2021,2 INTERMEDIATE
Alfa Romeo Racing,GIO,2.0,INTERMEDIATE,17.0,16,2021,2 INTERMEDIATE
Alfa Romeo Racing,RAI,1.0,INTERMEDIATE,37.0,16,2021,2 INTERMEDIATE
Alfa Romeo Racing,RAI,2.0,INTERMEDIATE,20.0,16,2021,2 INTERMEDIATE
AlphaTauri,GAS,1.0,INTERMEDIATE,39.0,16,2021,2 INTERMEDIATE
AlphaTauri,GAS,2.0,INTERMEDIATE,19.0,16,2021,2 INTERMEDIATE
AlphaTauri,TSU,1.0,INTERMEDIATE,35.0,16,2021,2 INTERMEDIATE
AlphaTauri,TSU,2.0,INTERMEDIATE,22.0,16,2021,2 INTERMEDIATE
Alpine,ALO,1.0,INTERMEDIATE,30.0,16,2021,2 INTERMEDIATE
Alpine,ALO,2.0,INTERMEDIATE,27.0,16,2021,2 INTERMEDIATE
Alpine,OCO,1.0,INTERMEDIATE,57.0,16,2021,2 INTERMEDIATE
Aston Martin,STR,1.0,INTERMEDIATE,39.0,16,2021,2 INTERMEDIATE
Aston Martin,STR,2.0,INTERMEDIATE,19.0,16,2021,2 INTERMEDIATE
Aston Martin,VET,1.0,INTERMEDIATE,36.0,16,2021,2 INTERMEDIATE
Aston Martin,VET,2.0,MEDIUM,5.0,16,2021,7 MEDIUM
Aston Martin,VET,3.0,INTERMEDIATE,20.0,16,2021,2 INTERMEDIATE
Ferrari,LEC,1.0,INTERMEDIATE,47.0,16,2021,2 INTERMEDIATE
Ferrari,LEC,2.0,INTERMEDIATE,11.0,16,2021,2 INTERMEDIATE
Ferrari,SAI,1.0,INTERMEDIATE,36.0,16,2021,2 INTERMEDIATE
Ferrari,SAI,2.0,INTERMEDIATE,22.0,16,2021,2 INTERMEDIATE
Haas F1 Team,MAZ,1.0,INTERMEDIATE,35.0,16,2021,2 INTERMEDIATE
Haas F1 Team,MAZ,2.0,INTERMEDIATE,21.0,16,2021,2 INTERMEDIATE
Haas F1 Team,MSC,1.0,INTERMEDIATE,39.0,16,2021,2 INTERMEDIATE
Haas F1 Team,MSC,2.0,INTERMEDIATE,17.0,16,2021,2 INTERMEDIATE
McLaren,NOR,1.0,INTERMEDIATE,34.0,16,2021,2 INTERMEDIATE
McLaren,NOR,2.0,INTERMEDIATE,24.0,16,2021,2 INTERMEDIATE
McLaren,RIC,1.0,INTERMEDIATE,21.0,16,2021,2 INTERMEDIATE
McLaren,RIC,2.0,INTERMEDIATE,36.0,16,2021,2 INTERMEDIATE
Mercedes,BOT,1.0,INTERMEDIATE,37.0,16,2021,2 INTERMEDIATE
Mercedes,BOT,2.0,INTERMEDIATE,22.0,16,2021,2 INTERMEDIATE
Mercedes,BOT,2.0,UNKNOWN,1.0,16,2021,0 UNKNOWN
Mercedes,HAM,1.0,INTERMEDIATE,50.0,16,2021,2 INTERMEDIATE
Mercedes,HAM,2.0,INTERMEDIATE,,16,2021,2 INTERMEDIATE
Red Bull Racing,PER,1.0,INTERMEDIATE,37.0,16,2021,2 INTERMEDIATE
Red Bull Racing,PER,2.0,INTERMEDIATE,21.0,16,2021,2 INTERMEDIATE
